"","date","hits","keyword"
"159",2022-05-31,14,"Lula Presidente"
"160",2022-06-01,20,"Lula Presidente"
"161",2022-06-02,13,"Lula Presidente"
"162",2022-06-03,14,"Lula Presidente"
"163",2022-06-04,16,"Lula Presidente"
"164",2022-06-05,16,"Lula Presidente"
"165",2022-06-06,21,"Lula Presidente"
"166",2022-06-07,19,"Lula Presidente"
"167",2022-06-08,17,"Lula Presidente"
"168",2022-06-09,11,"Lula Presidente"
"169",2022-06-10,13,"Lula Presidente"
"170",2022-06-11,13,"Lula Presidente"
"171",2022-06-12,17,"Lula Presidente"
"172",2022-06-13,10,"Lula Presidente"
"173",2022-06-14,15,"Lula Presidente"
"174",2022-06-15,15,"Lula Presidente"
"175",2022-06-16,15,"Lula Presidente"
"176",2022-06-17,20,"Lula Presidente"
"177",2022-06-18,23,"Lula Presidente"
"178",2022-06-19,21,"Lula Presidente"
"179",2022-06-20,18,"Lula Presidente"
"180",2022-06-21,12,"Lula Presidente"
"181",2022-06-22,24,"Lula Presidente"
"182",2022-06-23,0,"Lula Presidente"
"183",2022-03-25,2,"Gomes Presidente"
"184",2022-03-26,1,"Gomes Presidente"
"185",2022-03-27,2,"Gomes Presidente"
"186",2022-03-28,0,"Gomes Presidente"
"187",2022-03-29,1,"Gomes Presidente"
"188",2022-03-30,2,"Gomes Presidente"
"189",2022-03-31,4,"Gomes Presidente"
"190",2022-04-01,2,"Gomes Presidente"
"191",2022-04-02,2,"Gomes Presidente"
"192",2022-04-03,2,"Gomes Presidente"
"193",2022-04-04,1,"Gomes Presidente"
"194",2022-04-05,2,"Gomes Presidente"
"195",2022-04-06,2,"Gomes Presidente"
"196",2022-04-07,0,"Gomes Presidente"
"197",2022-04-08,1,"Gomes Presidente"
"198",2022-04-09,1,"Gomes Presidente"
"199",2022-04-10,1,"Gomes Presidente"
"200",2022-04-11,4,"Gomes Presidente"
"201",2022-04-12,1,"Gomes Presidente"
"202",2022-04-13,2,"Gomes Presidente"
"203",2022-04-14,1,"Gomes Presidente"
"204",2022-04-15,1,"Gomes Presidente"
"205",2022-04-16,2,"Gomes Presidente"
"206",2022-04-17,2,"Gomes Presidente"
"207",2022-04-18,1,"Gomes Presidente"
